"datetime","Global_active_power","Global_reactive_power","Voltage","Global_intensity","Sub_metering_1","Sub_metering_2","Sub_metering_3","sub_metering_4"
"8/22/2009","1548.738","417.834","347217.46","6855.4","4544","3203","8549","9516.30002453"
"8/23/2009","1066.708","371.828","347839.88","4795.8","949","819","6994","9016.466659"
"8/24/2009","1252.254","285.104","347134.37","5431.3999999999","2279","737","8247","9607.89999295"
"8/25/2009","943.61","276.826","347774.2","4160.4","1140","755","6291","7540.83331805"
"8/26/2009","1136.546","269.214","348159.54","4943.2","2131","1516","7860","7435.43335936"
"8/27/2009","749.466","251.206","347958.9","3337.4","0","664","4283","7544.0999854"
"8/28/2009","1118.842","246.89","346859.19","4856","1778","1125","7485","8259.36666008"
"8/29/2009","1388.414","315.52","347004.47","6024.2","905","1483","11707","9045.23333412"
"8/30/2009","1668.342","294.084","347157.01","7171.6","2653","1363","10648","13141.7000043"
"8/31/2009","1265.522","219.318","343789.78","5504.2","960","678","9974","9480.0333324"
"9/1/2009","980.536","217.072","347358.39","4311.4","0","697","6073","9572.2667264"
"9/2/2009","1222.814","207.858","348217.59","5239","947","659","9921","8853.2333403"
"9/3/2009","1251.188","213.438","347515.3","5417.4","3319","3099","5011","9424.1333103"
"9/4/2009","1024.388","181.064","348498.54","4401","0","636","8095","8342.1333956"
"9/5/2009","1513.866","270.068","346838.8","6524.4","2988","2248","10433","9562.1000264"
"9/6/2009","1228.63","220.532","348278.86","5277.8","995","588","9031","9863.1666527"
"9/7/2009","1221.458","201.492","348064.73","5241","2196","577","8299","9285.63331945"
"9/8/2009","1086.254","200.204","347546.31","4643","1002","577","8533","7992.23333799"
"9/9/2009","1521.344","223.572","347484.25","6467.4","964","3832","10671","9888.733338805"
"9/10/2009","1112.354","202.392","347369.69","4765.2","928","600","6508","10503.23328997"
"9/11/2009","1214.146","183.378","347255.99","5134.4","0","631","11693","7911.76665127"
"9/12/2009","2064.358","325.196","346618.15","8845.2","9583","1202","12601","11019.96664211"
"9/13/2009","1572.014","271.444","345960.23","6753.4","4146","612","10189","11253.23331568"
"9/14/2009","1574.858","239.666","347726.82","6706.8","2843","603","9091","13710.6333306"
"9/15/2009","1456.806","184.276","347029.03","6170.4","1769","560","8644","13307.0999622"
"9/16/2009","1743.162","197.746","345933.06","7415.6","1035","3470","13384","11163.6999918"
"9/17/2009","1223.426","167.282","347559.34","5199.6","0","563","9710","10117.4333908"
"9/18/2009","1374.032","169.212","347182.85","5815.6","1993","652","9151","11104.533341"
"9/19/2009","2135.71","263.492","346109.78","9013.6","1607","4050","14845","15093.16666683"
"9/20/2009","2035.328","295.694","347465.44","8674.6","4532","2466","11935","14989.13329765"
"9/21/2009","1417.868","214.166","347403.87","6049.8","921","604","10844","11262.1333211"
"9/22/2009","1246.536","207.256","347302.12","5326.8","937","597","8502","10739.6000211"
"9/23/2009","1636.61","235.964","346675.11","6947.6","2085","978","12884","11329.83334012"
"9/24/2009","1426.258","224.076","346157.62","6098.4","1051","621","10374","11724.96667563"
"9/25/2009","1161.016","207.896","347649.01","5016.4","0","594","9694","9062.26667889"
"9/26/2009","1556.254","288.042","347297.05","6602.8","1943","571","14581","8842.56664766"
"9/27/2009","1410.472","230.484","347359.4","6048.8","1817","4571","8554","8565.86668614"
"9/28/2009","1299.456","193.198","348085.93","5465.4","0","603","10797","10257.59998073"
"9/29/2009","1146.398","199.878","346892.18","4887.2","1031","603","7322","10150.63333113"
"9/30/2009","1777.568","212.37","346683.3","7545","970","8080","9232","11344.133316865"
"10/1/2009","1287.252","185.416","347802.51","5452.8","950","602","9433","10469.19997485"
"10/2/2009","1152.668","183.156","346692.79","4876","0","570","10142","8499.13330394"
"10/3/2009","1716.74","255.396","346516.35","7272.6","3644","920","14480","9568.33334472"
"10/4/2009","1621.106","225.21","346606.36","6933.8","3189","3499","8980","11350.43333415"
"10/5/2009","1275.522","161.54","347357.55","5326","984","542","7983","11749.7000046"
"10/6/2009","1428.448","179.276","347299.27","6006.2","1","543","8806","14457.4667016"
"10/7/2009","1821.834","207.422","347345.22","7688.2","734","4334","9908","15387.899961"
"10/8/2009","1577.166","186.614","347140.48","6600.8","2091","619","11568","12008.1000329"
"10/9/2009","1351.862","188.418","346766.62","5693.2","0","559","10718","11254.0333949"
"10/10/2009","2012.756","255.622","345256.41","8535.2","4510","570","14811","13654.9333917"
"10/11/2009","1939.724","268.814","346532.94","8275.8","4111","6454","8666","13097.733314"
"10/12/2009","1351.604","157.714","345922.31","5714.8","997","515","9420","11594.7333233"
"10/13/2009","1449.1","165.392","345956.09","6119.6","983","530","9530","13108.66668671"
"10/14/2009","1711.224","175.09","345253.63","7206.6","2001","3131","10013","13375.3999939"
"10/15/2009","1489.976","139.632","347215.87","6227","1629","463","9641","13099.9333813"
"10/16/2009","1516.86","145.384","345954.24","6357.8","0","482","11136","13662.9999878"
"10/17/2009","2742.08","261.152","344002.41","11585.6","5490","4364","18326","17521.3332978"
"10/18/2009","1556.164","142.644","346681.21","6480.8","712","499","11144","13581.0666864"
"10/19/2009","1369.108","134.358","348854.75","5692.4","1104","457","8227","13030.4666691"
"10/20/2009","1722.808","151.558","349239.61","7164","760","450","11005","16498.4666837"
"10/21/2009","1969.506","192.17","348922.1","8227.2","2031","5916","8569","16309.0999625"
"10/22/2009","1399.71","155.85","349076.1","5821","0","492","11074","11762.499998"
"10/23/2009","1757.45","196.704","347178.65","7408.6","3180","495","11696","13919.8333314"
"10/24/2009","2614.408","218.464","345446.19","11028.2","6202","518","15941","20912.4666753"
"10/25/2009","2406.536","243.182","345492.79","10181.2","3010","6181","13691","17226.9333939"
"10/26/2009","1112.344","160.216","347803.82","4664.4","475","468","5788","11808.0666479"
"10/27/2009","1116.756","173.798","347389.58","4708.8","579","449","8367","9217.6000041"
"10/28/2009","1268.708","164.972","347627.74","5312.8","1044","463","9318","10320.1333683"
"10/29/2009","1981.44","251.842","346099.48","8428.8","765","4125","5677","22456.9999539"
"10/30/2009","1493.358","168.534","347731.68","6267","1779","2005","8828","12277.3000406"
"10/31/2009","1875.942","171.058","346347.45","7851.8","1773","2514","14637","12341.7000157"
"11/1/2009","1843.168","221.902","346930.8","7759.2","1970","470","12215","16064.4666338"
"11/2/2009","1504.226","170.082","347449.83","6337","1881","471","7490","15228.4333521"
"11/3/2009","2266.688","241.762","347244.38","9549.8","2009","3951","9025","22793.1333045"
"11/4/2009","1801.8","172.428","348592.51","7532.4","1075","4008","12246","12701.0000308"
"11/5/2009","1560.466","159.064","347998","6535.6","1105","532","9868","14502.7666679"
"11/6/2009","1390.45","169.354","349298.15","5804.6","0","442","11326","11406.1666876"
"11/7/2009","1557.176","197.68","348305.16","6495","2187","408","10014","13343.9333263"
"11/8/2009","2508.002","226.688","350280.57","10429.6","4941","2075","14871","19913.0333735"
"11/9/2009","1409.268","177.874","350748.23","5909.8","1125","467","7640","14255.7999872"
"11/10/2009","1606.184","167.302","349201.41","6693.4","1118","432","11788","13431.733336"
"11/11/2009","2040.48","223.068","349014.75","8603.6","2338","5105","11214","15351.0000213"
"11/12/2009","1463.066","153.198","348777.61","6124.8","1486","429","9403","13066.4333227"
"11/13/2009","1532.926","156.932","347379.42","6417.2","1856","407","9178","14107.7666757"
"11/14/2009","2560.456","245.848","345920.26","10733","4169","2411","18868","17226.2666613"
"11/15/2009","1967.308","211.148","346068.53","8321","991","5278","9446","17073.4666971"
"11/16/2009","1514.468","157.194","348314.22","6340.6","2021","545","9354","13321.133388"
"11/17/2009","1708.294","167.628","349431.26","7075.4","0","453","11616","16402.5666861"
"11/18/2009","2639.174","203.88","347467.2","11067.6","6012","7655","13787","16532.233413"
"11/19/2009","1474.848","149.054","349884.1","6121.6","0","481","10936","13163.8000122"
"11/20/2009","1961.016","146.026","347878.61","8196.8","843","407","12816","18617.6000109"
"11/21/2009","2496.856","211.304","346494.05","10484.8","5694","1997","12553","21370.2665877"
"11/22/2009","2450.976","222.638","347151.89","10358.2","6774","411","16097","17567.6000019"
"11/23/2009","1471.122","148.338","349549.51","6100.8","0","402","8230","15886.7000089"
"11/24/2009","2128.856","153.82","348446.2","8899","2491","4579","9086","19324.9333561"
"11/25/2009","1980.13","175.476","347297.45","8309.2","745","5083","10596","16578.1667034"
"11/26/2009","1599.626","141.542","349406.59","6640.2","2262","407","10069","13922.4333372"
"11/27/2009","1380.026","133.052","348276.7","5704","0","396","11599","11005.433317"
"11/28/2009","1858.95","225.218","347898.89","7784.8","3199","386","14350","13047.4999673"
"11/29/2009","1650.962","191.056","350364.56","6878.4","1073","3061","7828","15554.0333561"
"11/30/2009","1745.19","153.382","351020.6","7232.2","1080","361","12039","15606.5000075"
"12/1/2009","1756.378","141.874","349391.74","7312.8","0","354","10821","18097.9667292"
"12/2/2009","2345.668","170.23","348003.81","9820.4","1143","7052","12851","18048.4666694"
"12/3/2009","1479.688","145.222","350329.1","6182.4","1039","402","9906","13314.4666731"
"12/4/2009","1711.294","183.222","350475.41","7178.6","1158","352","9134","17877.5666276"
"12/5/2009","2351.762","274.112","347470.21","9968.4","3822","351","13324","21699.0332869"
"12/6/2009","2378.288","291.892","347427.75","10056","2850","4175","12420","20193.1333328"
"12/7/2009","1742.638","165.088","349262.78","7294.8","1132","358","10291","17262.9666557"
"12/8/2009","2006.884","179.192","350972.75","8338","1108","350","15376","16614.0666046"
"12/9/2009","1802.356","187.594","349066.54","7559.8","2054","3355","7971","16659.26662"
"12/10/2009","2057.256","223.412","348165.79","8595.6","2825","349","15436","15677.6000245"
"12/11/2009","1784.462","219.624","351779.21","7388.4","1546","385","11251","16559.0333851"
"12/12/2009","1816.38","248.73","352712.09","7576.2","1087","4120","8198","16867.9999715"
"12/13/2009","2138.814","222.19","352076.54","8877.4","3984","417","13178","18067.9000344"
"12/14/2009","1794.862","151.982","354454.29","7376","1090","2280","10742","15802.3667115"
"12/15/2009","1940.116","162.344","354302.18","7941","1111","392","14084","16748.266656"
"12/16/2009","1394.874","154.43","355990.85","5750.4","1143","2943","8104","11057.9000024"
"12/17/2009","1717.182","148.97","355527.55","6971.4","0","308","14395","13916.6999632"
"12/18/2009","1744.706","160.418","355096.59","7154.4","1195","304","11466","16113.4333353"
"12/19/2009","2204.334","137.608","354145.74","8989.8000000001","1165","2662","13681","19230.9000407"
"12/20/2009","1144.166","122.1","356306.41","4672","1237","313","7795","9724.433377"
"12/21/2009","2034.966","171.948","354829.27","8320.8","3293","282","11473","18868.0999957"
"12/22/2009","1888.022","153.362","353863.35","7726.6","0","285","15829","15353.0333763"
"12/23/2009","1455.2","135.416","355505.71","5934.8","1143","284","11205","11621.3333281"
"12/24/2009","2905.894","203.66","354002.57","11942.8","5184","5575","15198","22474.5666132"
"12/25/2009","2127.648","192.384","350767.15","8823.8","3371","3895","14288","13906.7999377"
"12/26/2009","2183.618","160.884","349150.63","9081.2","1186","4294","16047","14866.6333338"
"12/27/2009","2195.452","207.164","349439.1","9165.2","4218","318","12450","19604.8666414"
"12/28/2009","2094.098","181.668","351039.76","8688","2175","2063","14934","15729.6332884"
"12/29/2009","2047.968","242.05","350183.54","8514.2","1260","346","10205","22321.8000046"
"12/30/2009","2451.11","266.794","347115.21","10322.6","5284","4539","12484","18544.8333998"
"12/31/2009","2211.892","186.612","346980.7","9218.4","0","387","19409","17068.8666516"
"1/1/2010","1224.252","165.336","349294.64","5093.3999999999","2304","327","3558","14215.1999887"
"1/2/2010","1309.268","199.546","352332.84","5489.8","801","298","6425","14297.1334066"
"1/3/2010","2083.454","191.61","350992.12","8703.6","3842","4920","10074","15888.2333558"
"1/4/2010","1604.132","156.404","353806.73","6623.2","0","292","10812","15631.5333405"
"1/5/2010","2219.78","148.936","352110.29","9139.8","1785","293","16468","18450.333356625"
"1/6/2010","1777.18","152.08","353138.13","7361.4","1731","3256","11359","13273.6666582"
"1/7/2010","1769.442","115.024","352668.33","7300.4","1198","255","12936","15101.7000482"
"1/8/2010","1797.208","159.78","351942.93","7418","0","994","12531","16428.4667437"
"1/9/2010","2336.9","199.4","351172.42","9696.2","2781","4855","14734","16578.33333403"
"1/10/2010","2508.466","227.17","351130.49","10406","3564","2032","14108","22103.7666706"
"1/11/2010","1518.684","156.206","354339.52","6242.6","1251","340","10279","13441.4000143"
"1/12/2010","1995.796","202.538","352730.52","8265","1803","3643","12509","15308.2666754"
"1/13/2010","1995.796","202.538","352730.52","8265","1803","3643","12509","15308.2666754"
"1/14/2010","2116.224","239.598","352565.09","8804.6","2442","3727","12490","16611.4000426"
"1/15/2010","2196.76","218.29","350965.1","9122.4","1957","2952","13546","18157.6666393"
"1/16/2010","2150.112","242.518","349985.14","8956.4","2605","2415","13652","17163.2000297"
"1/17/2010","1906.556","188.986","349261.93","7951","1992","298","15044","14441.933277"
"1/18/2010","1881.098","191.772","350836.37","7807","617","295","12981","17458.6333026"
"1/19/2010","2433.508","161.754","349953.28","10086.6","2044","653","19311","18550.466676"
"1/20/2010","2351.728","199.86","349575.03","9807.4","2317","3341","14563","18974.4667487"
"1/21/2010","2137.856","185.42","349849.8","8873.2","894","449","16451","17836.9333803"
"1/22/2010","1790.626","156.858","348264.25","7463.8","699","352","14512","14280.7666573"
"1/23/2010","2610.33","260.426","346791.15","11038","3154","4086","16039","20226.500005009"
"1/24/2010","2269.42","175.238","348114.49","9511.4","3496","2760","11046","20521.6666656"
"1/25/2010","1930.51","147.674","349774","7992","1368","455","16136","14216.1666709"
"1/26/2010","2067.564","130.93","350408.85","8501","526","395","16243","17295.400001"
"1/27/2010","2760.902","148.762","348459.99","11505.8","2044","6403","18154","19414.0332688"
"1/28/2010","2110.234","158.52","350278.61","8731.2","2032","504","14987","17647.5666969"
"1/29/2010","2092.99","147.674","350831.24","8609.2","1488","851","18061","14483.1666408"
"1/30/2010","2842.728","235.996","348594.33","11962.4","3240","7544","17891","18703.8000538"
"1/31/2010","1799.196","171.516","350499.8","7491.2","1715","1380","12569","14322.6000014"
"2/1/2010","1693.778","124.784","350829.71","6995.2","1111","367","14623","12128.6333242"
"2/2/2010","2157.432","131.168","350399.26","8853.6","0","382","21536","14039.2000166"
"2/3/2010","2903.014","183.692","349038.83","12052.8","2234","8423","21130","16596.5667216"
"2/4/2010","2316.27","141.848","348625.14","9567.2","1074","532","23743","13255.4999663"
"2/5/2010","2098.892","142.978","348395.42","8748.6","902","474","18008","15597.5333431"
"2/6/2010","2712.986","296.614","347172.58","11423.8","4324","2209","17857","20826.43336968"
"2/7/2010","1625.708","162.466","349465.64","6806.6","2736","3837","5546","14976.1333637"
"2/8/2010","2582.238","139.75","348475.36","10666.8","1161","431","19764","21681.3000869"
"2/9/2010","2420.932","139.712","350136.53","9965","1214","410","19769","18955.8667043"
"2/10/2010","1946.878","141.622","349124.39","8080.8","1219","2976","12232","16020.966681"
"2/11/2010","1369.768","124.15","352097.83","5626.6","0","330","9916","12583.4667005"
"2/12/2010","1892.998","132.282","350821.86","7787.6","1241","312","15211","14785.9667076"
"2/13/2010","2351.556","144.794","349760.29","9711.4","1838","5292","18710","13352.6000029"
"2/14/2010","1688.294","124.66","350126.41","6957.8","1223","320","13208","13387.2333674"
"2/15/2010","2097.132","131.27","350563.36","8701","3468","332","16065","15087.2000197"
"2/16/2010","1797.756","119.606","351005.42","7413.6","1945","317","12820","14880.5999843"
"2/17/2010","2054.56","119.56","348979.42","8555.4","2294","6636","10101","15211.6666644"
"2/18/2010","1761.156","140","350767","7255","965","385","14884","13118.6000348"
"2/19/2010","1953.572","135.15","348058.66","8142","2124","397","14543","15495.5333143"
"2/20/2010","1983.728","151.248","348176.11","8273.6","3748","382","14470","14462.1333638"
"2/21/2010","2740.314","167.458","346500.54","11575.2","5905","8142","17083","14541.900009"
"2/22/2010","1474.036","160.624","346434.47","6213.5999999999","1393","2167","10159","10848.266625"
"2/23/2010","1461.28","168.058","348457.94","6126.6","0","3001","8806","12547.6666058"
"2/24/2010","1914.278","150.128","347710.75","7953.2","2260","1682","14315","13647.633352"
"2/25/2010","1880.204","130.878","347015.76","7784.4","0","474","15120","15742.7333104"
"2/26/2010","2120.156","139.31","346212.91","8840.6","1146","2454","14821","16914.9333127"
"2/27/2010","1765.056","152.39","347824.02","7417.2","3743","441","14358","10875.5999826"
"2/28/2010","711.666","134.068","349297.15","2968.2","0","487","2952","8422.0999924"
"3/1/2010","1298.728","130.076","348224.8","5411.2","1785","471","7115","12274.4666751"
"3/2/2010","766.906","136.396","348122.96","3204.8","0","424","3605","8752.7667229"
"3/3/2010","935.834","120.934","347344.47","3935.6","0","425","7221","7951.2333232"
"3/4/2010","682.88","125.954","349908.9","2890.4","0","436","2928","8017.3333141"
"3/5/2010","1133.726","135.416","350620.29","4703.4","1108","351","5918","11518.4333734"
"3/6/2010","794.712","139.558","349965.01","3321.6","0","419","3970","8856.200025"
"3/7/2010","1372.472","133.948","350714.51","5712","0","4674","3679","14521.5333506"
"3/8/2010","2557.098","252.338","351035.4","10691.2","4214","7645","15971","14788.3000249"
"3/9/2010","1760.112","168.078","350679.6","7316.2","846","397","10893","17199.2000049"
"3/10/2010","1822.632","130.298","350734.74","7483.6","1167","375","14916","13919.1999767"
"3/11/2010","1951.09","152.388","349461.28","8120.8","2071","320","15706","14421.1666623"
"3/12/2010","1645.424","148.71","349939.49","6800","1691","411","14076","11245.7333321"
"3/13/2010","2383.01","265.362","348475.59","9943.2","2848","5534","17973","13361.8333568"
"3/14/2010","1566.714","200.632","348460.29","6616.6","3464","918","7101","14628.899997"
"3/15/2010","1791.85","164.312","348905.88","7456.8","778","436","15053","13597.1666661"
"3/16/2010","1542.65","167.736","347817.71","6423.8","0","457","10083","15170.8333104"
"3/17/2010","2009.13","185.748","347963.52","8392","1136","5851","13105","13393.49997858"
"3/18/2010","1562.682","166.214","347763.26","6548.2","1147","570","10845","13482.7000114"
"3/19/2010","1663.384","189.478","347651.23","6920.6","0","596","12591","14536.0666734"
"3/20/2010","1670.584","181.872","347455.62","6951.2","0","507","13275","14061.0666654"
"3/21/2010","1781.146","182.048","346936.3","7473.2","1670","3066","12652","12297.7666866"
"3/22/2010","1618.59","171.556","347556.66","6749.3999999999","1142","557","13859","11418.5000211"
"3/23/2010","1822.162","186.634","347279.47","7733.4","2892","1153","13107","13217.3666601"
"3/24/2010","1994.752","209.558","346643.53","8354.8","1075","5832","12817","13521.8667031"
"3/25/2010","1679.884","186.758","348861.82","6974.2","0","611","13797","13590.0666804"
"3/26/2010","1651.284","205.882","347765.8","6910.2","1078","682","12547","13214.4000045"
"3/27/2010","1847.97","195.092","346194.1","7766.6","1067","3080","12483","14169.5000043"
"3/28/2010","1798.214","260.428","347577.92","7666.4","1083","7895","7118","13874.2333422"
"3/29/2010","1622.738","207.082","347791.08","6806","0","636","15420","10989.6333428"
"3/30/2010","1906.454","280.718","347161.85","8116.6","1760","571","13765","15678.2333445"
"3/31/2010","1923.802","201.578","345879.61","8154.6","1067","6313","12041","12642.3666569"
"4/1/2010","1687.44","144.464","348125.99","7025.8","1780","517","14393","11434.0000636"
"4/2/2010","1648.622","152.906","349593.87","6816.2","0","483","13074","13920.0333669"
"4/3/2010","1805.278","206.65","350279.9","7446.2","1778","648","17694","9967.9666619"
"4/4/2010","1690.388","238.976","348116.3","7093","1097","831","12687","13558.133302"
"4/5/2010","1118.82","165.42","350863.41","4707","1755","1436","5503","9952.9999767"
"4/6/2010","1825.852","170.614","349551.52","7572.8","1154","613","12476","16187.8666868"
"4/7/2010","1596.982","184.526","348236.97","6689.4","1077","3440","11362","10737.3666699"
"4/8/2010","1649.22","165.142","348472.56","6853","145","669","13322","13351.0000454"
"4/9/2010","1233.35","162.482","349319.35","5141.6","1088","566","10595","8306.8333559"
"4/10/2010","1190.208","179.52","347447.32","5020.2","1044","960","8933","8899.7999895"
"4/11/2010","1603.334","175.276","347749.4","6817.4","5499","554","8851","11818.2333428"
"4/12/2010","1439.426","157.73","348489.28","5996.6","660","611","11949","10770.4332581"
"4/13/2010","1512.704","171.14","348098.58","6324.8","1097","646","13033","10435.7333098"
"4/14/2010","1660.364","179.198","347580.88","6979.6","1132","5871","9194","11475.7333501"
"4/15/2010","1872.178","167.336","346827.15","7812.6","2526","658","15667","12351.9666314"
"4/16/2010","1562.062","170.38","348468.24","6553","2837","592","12623","9982.3667043"
"4/17/2010","1557.712","149.862","347479.45","6549.2","553","3124","12571","9713.8666963"
"4/18/2010","1476.106","148.232","346580.97","6164.4","1104","618","12550","10329.7666472"
"4/19/2010","1708.594","166.404","347414.14","7146.6","1230","4255","13474","9517.5666909"
"4/20/2010","1833.628","175.902","346719.24","7677","1388","719","16668","11785.4666678"
"4/21/2010","1579.914","158.406","348379.26","6560.8","0","635","12902","12794.9000514"
"4/22/2010","1460.904","186.65","346674.27","6143","1062","653","12492","10141.4000029"
"4/23/2010","1180.536","177.164","347922.6","4946.8","0","623","10981","8071.5999791"
"4/24/2010","1518.418","306.838","347783.21","6603","4445","1483","8223","11155.9666407"
"4/25/2010","1542.742","238.99","346552.67","6511","0","2350","7595","15767.3666752"
"4/26/2010","1082.716","166.42","347373.19","4563.6","1038","460","7635","8912.2667182"
"4/27/2010","1250.94","162.28","348589.39","5206.8","0","545","8539","11765.0000042"
"4/28/2010","867.858","182.684","349228.55","3673.6","0","578","6035","7851.3000022"
"4/29/2010","1103.724","173.714","348882.01","4602.4","12","679","8102","9602.4000073"
"4/30/2010","1118.628","208.394","348217.45","4785","2695","659","6969","8320.8000131"
"5/1/2010","1320.158","192.524","346531.92","5659","1984","4885","6751","8382.6333199"
"5/2/2010","2187.91","233.98","346159.08","9248.4","1858","7966","14454","12187.1666899"
"5/3/2010","1411.302","153.192","341549.63","5988.8","980","534","11825","10182.7000099"
"5/4/2010","1516.96","154.24","339893.32","6483.6","0","1018","12007","12257.6666527"
"5/5/2010","1805.308","129.2","339992.07","7725.8","2969","2194","12183","12742.4666668"
"5/6/2010","1299.25","118.704","339824.32","5504","0","301","10280","11073.1666556"
"5/7/2010","1644.004","145.164","341994.09","6934.6","1053","332","13602","12413.0666657"
"5/8/2010","1533.422","173.222","348331.71","6458.8","3569","2435","10158","9395.0333681"
"5/9/2010","1566.51","205.384","347617.91","6679.4","2888","2636","9945","10639.4999756"
"5/10/2010","1467.892","144.298","347037.71","6134.6","0","403","12893","11168.8666651"
"5/11/2010","1571.368","152.3","349031.63","6543","1156","345","11418","13270.4667152"
"5/12/2010","2035.418","159.798","348071.94","8482","1036","4434","16362","12091.63336305"
"5/13/2010","1554.93","153.934","349860.85","6453.8","2123","1477","10546","11769.5000424"
"5/14/2010","1722.146","159.884","348576.81","7174","1045","334","16764","10559.4333623"
"5/15/2010","1944.772","232.944","348627.91","8221.4","3347","336","13670","15059.8666017"
"5/16/2010","2100.426","164.382","347002.06","8862.4","3361","3922","11888","15836.0999837"
"5/17/2010","1628.182","147.376","347558.79","6801.4","1014","367","15344","10411.3666458"
"5/18/2010","1421.184","149.652","347790.06","5930.4","0","370","11677","11639.4000014"
"5/19/2010","1426.752","151.254","347905.5","6013.8","2122","659","9864","11134.2000112"
"5/20/2010","1153.898","139.14","349129.13","4831.6","0","369","10101","8761.6333144"
"5/21/2010","1294.396","167.694","348133.03","5468.8","1073","381","10113","10006.2666583"
"5/22/2010","2095.772","212.698","344956.47","8865.4","2278","2441","17454","12756.5333299"
"5/23/2010","1487.556","253.1","346594.1","6333.2","864","416","9541","13971.5999785"
"5/24/2010","1341.332","228.04","347090.54","5718.4","1875","2467","7746","10267.5333377"
"5/25/2010","1198.626","203.866","345978.79","5171","474","451","10439","8613.10002557"
"5/26/2010","1387.884","241.61","344942.2","6026.4","914","4500","8530","9187.39999443"
"5/27/2010","1323.342","195.836","345486.17","5632.2","932","443","10669","10011.700056425"
"5/28/2010","1398.164","162.47","345656.99","5902.6","1020","413","11616","10253.7333433"
"5/29/2010","2049.808","205.612","345890.46","8698.4","4057","400","16635","13071.4667136"
"5/30/2010","1665.7","176.892","346272.5","7059","2405","2976","9708","12672.6666216"
"5/31/2010","1340.462","145.874","346593.9","5721.2","1710","2171","10461","7999.03331085"
"6/1/2010","1268.964","136.97","346378","5354.2","970","400","11858","7921.40003156"
"6/2/2010","980.898","129.238","346084.5","4198.8","0","656","8454","7238.3000128"
"6/3/2010","1394.186","164.036","345952.09","5982","2916","451","12304","7565.433362"
"6/4/2010","1420.554","185.244","346002.68","6052.8","1695","397","12517","9066.90001103"
"6/5/2010","2009.644","293.99","347184.55","8777","10932","1253","12223","9086.0666842"
"6/6/2010","1746.792","291.186","347647.13","7615","7609","574","11365","9565.1999591"
"6/7/2010","1012.082","184.11","348956.71","4367.4","1821","488","6737","7822.03333949"
"6/8/2010","1362.034","198.334","347150.67","5808.6","1513","821","11374","8992.5666932"
"6/9/2010","1534.682","182.534","347308.9","6544.4","2774","4269","8255","10280.0333492"
"6/10/2010","1215.19","173.226","348040","5171.8","0","474","10870","8909.1666655"
"6/11/2010","1470.672","218.57","347692.74","6354","3439","468","11728","8876.1999882"
"6/12/2010","1973.382","271.764","346112.59","8416","2705","3657","16185","10342.7000242"
"6/13/2010","1674.356","253.716","347332.21","7286.4","4922","2516","9096","11371.93337"
"6/14/2010","1217.984","178.64","347928.24","5203.8","958","473","10336","8532.7333068"
"6/15/2010","1223.966","179.096","346900.75","5217","0","488","10144","9767.4333409"
"6/16/2010","1768.092","183.078","346681.99","7464.6","1875","4999","10336","12258.20002436"
"6/17/2010","1028.018","168.268","346215.01","4393.4","0","488","8510","8135.6333583"
"6/18/2010","1332.316","171.418","346353.71","5682.2","977","454","11977","8797.266672"
"6/19/2010","1416.22","210.808","348053.24","6068.4","2385","1803","9554","9861.66669364"
"6/20/2010","1672.55","144.08","346043.28","7091.2","1021","4195","12337","10322.8333217"
"6/21/2010","1660.89","169.68","346973.75","7124.6","3824","3525","11179","9153.5000256"
"6/22/2010","1520.588","209.434","346586.29","6597.6","968","6176","9230","8969.133364775"
"6/23/2010","1442.064","296.482","345597.96","6311.8","5740","1500","10188","6606.39999506"
"6/24/2010","1095.78","230.782","346765.66","4715.4","973","883","8090","8316.999962"
"6/25/2010","1099.438","218.734","346363.99","4782.4","0","689","10466","7168.96667331"
"6/26/2010","981.62","294.49","347752.6","4323.8","921","1221","7939","6279.33329005"
"6/27/2010","1139.964","304.71","345524.37","5018.8","2665","764","7690","7880.40000336"
"6/28/2010","1471.34","280.888","346217.78","6296.4","0","809","12516","11197.33337938"
"6/29/2010","1368.808","322.904","346089.42","5994.8","1746","1979","8281","10807.46671806"
"6/30/2010","1384.136","238.588","346479.78","5895","398","806","5214","16650.93340115"
"7/1/2010","1349.002","288.452","344612.47","5834.8","877","921","7438","13247.3665963"
"7/2/2010","1140.928","297.298","345067.37","5032.8","822","932","6337","10924.4666673"
"7/3/2010","1120.074","314.906","347524.24","4926.6","0","968","6151","11548.8999546"
"7/4/2010","1538.088","280.146","346081.63","6569","860","804","6597","17373.8000482"
"7/5/2010","1113.99","233.846","347302.89","4797.2","841","837","6913","9975.499987875"
"7/6/2010","1005.934","192.292","346362.77","4328.2","0","771","8451","7543.5666744"
"7/7/2010","834.788","209.536","346546.73","3667.2","879","760","5762","6512.13336024"
"7/8/2010","1212.652","246.894","346037.94","5226.4","857","1350","8459","9544.86668426"
"7/9/2010","1083.478","314.074","346741.21","4785.4","0","625","5356","12076.9666191"
"7/10/2010","1154.504","281.282","345690.03","5054.8","907","1240","8921","8173.7333424"
"7/11/2010","1193.572","302.624","345274.49","5253.2","848","594","7781","10669.8666525"
"7/12/2010","1109.574","285.912","345914.85","4892","1724","646","6444","9678.9000093"
"7/13/2010","1382.114","287.722","346312.5","6106.2","2273","2826","7894","10042.2333732"
"7/14/2010","1409.472","248.48","346092.36","6135.2","1064","598","7575","14254.20000578"
